,id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2738,2739,3,1,1,39,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,20,12,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
5052,5053,3,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.4242424242,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
4000,4001,5,3,2,65,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,36,16,5,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,0,1,1,1,1,1
2427,2428,4,1,2,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,26,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
6833,6834,2,1,5,105,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,79,0,0,0,0,0.2897196262,0.6071428571,1,1,1,0,0,0.0280373832,0,0,0,0,1,0,0,0,1,-1,-1,1,0,0,0
1687,1688,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
851,852,3,1,2,46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,19,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6303,6304,2,0,3,68,4,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,14,47,0,0,0,0,0.3684210526,0.3255813953,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
9087,9088,3,0,1,46,1,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,10,12,16,0,0,0,0.0666666667,0.2857142857,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
5878,5879,2,1,2,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,10,45,0,0,0,0,0.0675675676,0.3214285714,0,1,1,0,0,0.0135135135,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
8527,8528,1,0,4,51,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,10,34,0,0,0,0,0.0,0.5,0,1,0,0,0,0.0416666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2839,2840,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,8,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4611,4612,2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9540,9541,3,1,4,53,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,11,35,0,0,0,0,0.2,0.027027027,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
9207,9208,2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,1,0,0,0,0,0.4736842105,0.0,0,0,0,0,0,0.0526315789,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
2489,2490,2,0,4,86,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,17,30,31,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
6905,6906,1,0,5,82,10,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,8,67,0,0,0,0,0.0791366906,0.5573770492,0,1,0,0,0,0.0287769784,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
7390,7391,2,0,4,67,0,0,0,0,3,0,0,0,0,7,1,1,0,0,1,0,11,49,0,0,0,0,0.5,0.6904761905,0,1,0,1,0,0.0666666667,0,0,0,0,1,1,0,0,1,0,1,0,-1,0,0
2849,2850,1,0,2,129,0,0,0,0,0,0,1,0,0,11,1,1,0,0,1,0,14,6,101,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
6665,6666,1,0,4,86,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,64,0,0,0,0,0.0143369176,0.2222222222,0,1,1,0,0,0.0035842294,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
5881,5882,2,0,2,66,0,0,0,0,0,0,2,1,0,6,1,1,0,0,1,0,16,18,24,0,0,0,0.1055555556,0.0874125874,0,1,0,1,0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
4452,4453,3,1,7,75,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,17,51,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
7421,7422,3,1,2,67,2,0,0,0,1,0,1,0,0,10,1,1,0,0,1,0,26,25,8,0,0,0,0.4444444444,0.7260273973,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
6484,6485,2,0,2,124,9,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,100,0,0,0,0,0.1891891892,0.3670886076,0,1,0,0,0,0.027027027,0,0,0,0,0,1,0,0,1,-1,0,1,0,1,0
2479,2480,2,0,7,225,1,1,0,0,1,0,3,2,0,31,1,1,0,0,1,0,26,55,136,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
6617,6618,2,1,8,83,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,26,50,0,0,0,0,0.0238095238,0.037037037,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2141,2142,3,0,3,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,35,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
5188,5189,3,1,6,99,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,78,0,0,0,0,0.0231481481,0.3636363636,0,1,0,0,0,0.0231481481,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
9704,9705,3,1,1,57,0,0,0,0,3,0,0,0,0,8,1,1,0,0,0,0,26,24,0,0,0,0,0.2724014337,0.9873417722,0,1,0,1,0,0.0035842294,0,0,0,0,0,1,0,0,1,0,-1,0,-1,1,0
2744,2745,2,0,2,66,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,32,0,0,2,0,0.0,0.0,0,1,0,0,0,0.9607843137,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
7253,7254,1,0,5,73,6,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,10,56,0,0,0,0,0.1523809524,0.9827586207,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
3506,3507,2,1,3,57,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,32,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1679,1680,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,24,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4249,4250,3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,22,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
3147,3148,2,1,3,68,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,20,41,0,0,0,0,0.0,0.1428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
8130,8131,1,0,6,99,10,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,15,77,0,0,0,0,0.2113821138,0.4754098361,0,1,0,1,0,0.0081300813,0,0,0,0,0,1,0,0,1,-1,0,0,0,1,0
7004,7005,2,1,3,83,7,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,20,56,0,0,0,0,0.3612565445,0.2459016393,0,1,1,0,0,0.109947644,0,0,0,0,0,1,0,0,1,-1,1,1,0,0,0
580,581,3,1,8,79,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,53,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
4070,4071,2,1,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,8,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
3343,3344,2,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,8,0,0,0,0,0.0,0.1153846154,0,1,1,0,1,0.9589041096,0,0,0,0,0,1,0,0,1,1,1,-1,1,-1,1
7404,7405,3,0,2,83,8,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,12,64,0,0,0,0,0.0209424084,0.0918367347,0,1,1,0,0,0.0052356021,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
3672,3673,5,3,2,65,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,37,21,0,0,1,0,0.7142857143,0.125,1,1,0,1,0,0.1904761905,0,0,0,0,0,1,0,0,-1,0,1,0,1,-1,1
559,560,4,1,1,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,9,0,0,0,0,0.0,1.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
5237,5238,1,0,2,82,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,60,0,0,0,0,0.0387596899,0.2686567164,0,1,0,0,0,0.0284237726,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
7805,7806,1,0,0,84,1,0,0,0,0,3,2,1,0,7,1,0,0,0,0,0,11,1,64,0,0,0,0.0862068966,0.4666666667,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,0,1,0,1,0
512,513,4,1,6,95,1,0,0,0,0,3,0,0,0,11,1,1,0,0,0,0,23,65,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
1081,1082,5,1,2,87,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,0,20,60,0,0,0,1,1.0,0.0833333333,1,1,1,0,1,0.0,1,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1
1664,1665,2,0,4,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
9204,9205,2,1,1,46,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,12,9,17,0,0,0,0.2242424242,1.0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,-1,1,-1,1,0
1931,1932,3,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,35,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
9666,9667,3,1,1,59,3,0,0,0,0,0,2,1,0,10,1,1,0,0,0,0,13,24,14,0,0,0,0.0505050505,0.6470588235,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,0,-1,-1,0,1,0
1150,1151,2,0,4,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,26,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2838,2839,2,0,3,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,42,0,0,1,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
5949,5950,1,0,2,86,1,0,0,0,1,2,3,2,0,6,1,0,0,0,0,0,14,7,57,0,0,0,0.0175438596,0.0285714286,0,1,1,0,0,0.0,0,0,0,1,1,0,0,0,1,-1,1,1,1,1,0
8308,8309,2,0,1,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,19,0,0,0,0,0.0869565217,0.6176470588,0,0,0,0,0,0.0434782609,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
8932,8933,2,0,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,34,0,0,0,0,0.3452914798,0.3428571429,0,1,0,0,0,0.0134529148,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
9788,9789,4,1,2,46,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,18,21,0,0,0,0,0.0042553191,0.829787234,0,1,0,0,0,0.0021276596,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,0
5177,5178,1,0,5,73,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,14,52,0,0,0,0,0.075,0.1111111111,0,1,0,0,0,0.025,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
830,831,4,0,6,121,2,0,0,0,0,0,1,0,0,12,1,1,0,0,0,0,24,56,33,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
8311,8312,1,0,0,42,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,22,1,11,0,0,0,0.6585365854,0.6375,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,-1,1,0,0,0
4752,4753,3,1,1,35,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,10,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
9850,9851,2,1,2,38,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,19,6,5,0,0,0,0.0,0.6666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,0
635,636,2,0,3,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,16,0,0,1,0,0.0,0.0,0,1,0,0,0,0.4545454545,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
4465,4466,2,0,2,52,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,18,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
6799,6800,1,0,2,85,1,0,0,0,0,3,1,0,0,8,1,1,0,0,0,0,17,11,49,0,1,0,0.3157894737,0.1818181818,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0
7987,7988,3,1,2,88,6,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,17,64,0,0,0,0,0.1162790698,0.8181818182,0,0,0,0,0,0.0465116279,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
7079,7080,3,1,2,76,0,0,0,0,0,0,3,2,0,8,1,1,0,0,1,0,26,18,24,0,0,0,0.5,0.0,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,0,0
6966,6967,1,0,5,98,5,0,0,0,0,0,2,1,0,12,1,1,0,0,0,0,22,47,21,0,0,0,0.6126760563,0.5411764706,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
4142,4143,3,0,3,60,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,30,23,0,0,0,0,0.0,0.25,1,1,0,0,0,1.0,0,0,0,0,0,0,0,1,1,0,1,1,-1,-1,1
7027,7028,1,0,3,63,6,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,41,0,0,0,0,0.3068181818,0.5454545455,0,1,1,0,0,0.0227272727,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
9183,9184,3,1,2,54,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,20,16,10,0,0,0,0.0853658537,0.3017751479,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
876,877,3,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,28,0,0,0,0,0.0,0.75,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,-1,1,1
4869,4870,2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,31,0,0,0,0,0.0,0.8333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1
5315,5316,2,1,3,69,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,33,0,0,0,0,0.5514018692,0.1379310345,0,1,0,0,0,0.0560747664,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
5222,5223,2,1,3,96,10,0,0,0,1,0,0,0,0,18,1,1,0,0,1,0,13,76,0,0,0,1,0.0327868852,0.0555555556,0,1,1,1,1,0.0163934426,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,0
4,5,3,0,4,46,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,10,29,0,0,0,0,1.0,1.0,0,0,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,-1,-1,1
3051,3052,3,1,4,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,20,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5691,5692,2,0,2,122,0,0,0,0,0,1,3,2,0,6,1,0,0,0,0,0,10,18,86,0,1,0,0.1304347826,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
3124,3125,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,6,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2491,2492,2,0,7,91,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,26,58,0,0,2,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
3854,3855,3,1,3,64,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,13,44,0,0,0,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1
4777,4778,3,1,8,91,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,22,62,0,0,0,0,0.8888888889,0.1428571429,0,1,0,0,0,0.1111111111,0,0,0,0,0,1,0,0,1,-1,1,1,0,-1,1
7509,7510,2,1,5,90,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,25,58,0,0,0,0,0.0566037736,0.6470588235,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,1,0
6457,6458,2,1,1,67,5,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,26,34,0,0,0,0,0.1609195402,0.9897959184,1,1,0,0,0,0.0459770115,0,0,0,0,0,1,0,0,1,0,-1,1,-1,1,0
6293,6294,1,0,2,82,0,0,0,0,0,0,4,3,0,2,1,1,0,0,0,0,27,7,40,0,0,0,0.0444444444,0.12,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1148,1149,2,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,1,0,0.5,0.0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
574,575,5,0,2,66,1,0,0,0,0,0,0,0,0,22,1,0,1,0,1,0,14,17,27,0,1,0,1.0,0.16,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
3769,3770,3,2,4,109,5,4,0,0,0,0,0,0,0,24,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
4146,4147,2,0,3,55,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
853,854,2,1,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,28,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5919,5920,1,0,2,76,6,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,21,37,10,0,0,0,0.1016949153,0.487804878,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
9358,9359,2,1,6,57,1,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,15,35,0,0,0,0,0.1212121212,0.44,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
6614,6615,2,0,3,63,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,46,0,0,0,0,0.0082644628,0.0714285714,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
6002,6003,2,0,3,88,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,74,0,0,0,0,0.3827160494,0.3548387097,0,1,1,1,0,0.0864197531,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0
9163,9164,2,1,1,40,1,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,19,14,0,0,0,0,0.0341296928,0.0172413793,0,1,1,0,1,0.0546075085,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,0
4495,4496,3,0,6,95,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,15,73,0,0,2,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,1
8173,8174,2,0,2,84,0,0,0,0,0,0,2,1,0,27,1,1,0,0,1,0,14,18,44,0,0,0,0.0125,0.0217391304,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
6655,6656,2,0,1,67,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,18,13,28,0,0,0,0.3333333333,0.3636363636,0,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
2368,2369,2,0,4,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,25,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4780,4781,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,20,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,1,-1,1
7992,7993,2,0,1,69,7,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,16,46,0,0,0,0,0.0357142857,0.0416666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2950,2951,2,1,3,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,19,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
5625,5626,1,0,3,70,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,13,31,18,0,0,0,0.2052980132,0.9743589744,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1,0
6971,6972,1,0,5,76,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,45,0,0,0,0,0.1186440678,1.0,1,1,1,0,0,0.0395480226,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
8716,8717,3,2,2,34,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,17,10,0,0,0,0,0.12,0.0952380952,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
1841,1842,2,0,2,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,19,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
5986,5987,2,0,3,65,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,36,0,0,0,0,0.0357142857,0.0740740741,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
537,538,1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2806,2807,4,1,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,20,0,0,0,0,0.5,0.0625,1,1,1,0,0,0.5,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
5801,5802,2,1,5,60,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,28,25,0,0,0,0,0.5569620253,0.6756756757,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,-1,1,0,0,0
5596,5597,3,2,8,80,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,29,44,0,0,0,0,0.03125,0.0508474576,0,0,0,0,0,0.015625,0,0,0,0,1,1,0,0,0,-1,1,1,1,1,0
7206,7207,3,1,2,100,0,0,0,0,0,1,3,2,0,9,1,0,0,0,1,0,35,19,38,0,0,0,0.0757575758,0.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,0
7343,7344,3,1,7,104,0,0,0,1,2,0,2,1,0,28,1,1,0,0,1,0,13,42,41,0,0,0,0.1052631579,0.5813953488,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,-1,0,-1,0,1,0
7560,7561,1,0,4,81,9,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,53,0,0,0,0,0.1978021978,0.6489361702,1,1,0,0,0,0.0549450549,0,0,0,1,1,0,0,0,1,-1,-1,1,0,1,0
8096,8097,1,0,3,76,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,49,0,0,0,0,0.1947368421,0.5535714286,0,1,0,0,0,0.0052631579,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
784,785,2,1,2,48,1,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,37,4,0,0,0,0,0.0,0.0,0,1,0,0,0,0.975,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1409,1410,2,0,5,64,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,43,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
